source,target
io.quarkus:quarkus-redis-client-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-vertx-http-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-kafka-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-vertx-http-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-kafka-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-kafka-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-kafka-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-kafka-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-kafka-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-graphql-client-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-pulsar-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-pulsar-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-pulsar-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-pulsar-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-pulsar-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-mysql-client-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-kafka-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-kafka-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-kafka-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-kafka-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-kafka-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-rabbitmq-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-schema-registry-devservice-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.thestencil:quarkus-stencil-sc-deployment:1.148.32,io.quarkus:quarkus-vertx-deployment
io.thestencil:quarkus-stencil-sc-deployment:1.148.31,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-jaxrs-client-reactive-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.debezium:debezium-quarkus-outbox-reactive-deployment:2.7.0.Alpha2,io.quarkus:quarkus-vertx-deployment
io.debezium:debezium-quarkus-outbox-reactive-deployment:2.7.0.Alpha1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-common-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-common-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-db2-client-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.debezium:debezium-quarkus-outbox-reactive-deployment:2.6.1.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-spring-cloud-config-client-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.vault:quarkus-vault-deployment:4.1.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-mssql-client-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-cache-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-pulsar-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-pg-client-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-jaxrs-client-reactive-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-reactive-common-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-oracle-client-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-kafka-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-kafka-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-amqp-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-vertx-http-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-vertx-http-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-vertx-http-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-vertx-http-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-websockets-client-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-pulsar-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.debezium:debezium-quarkus-outbox-reactive-deployment:2.7.0.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-tls-registry-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-exporter-otlp-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-kafka-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.openfga:quarkus-openfga-client-deployment:2.0.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.langchain4j:quarkus-langchain4j-core-deployment:0.17.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-common-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-rabbitmq-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.v47.tmdb-api-client:quarkus-deployment:4.7.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-scheduler-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-kafka-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-vertx-http-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-spring-cloud-config-client-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-spring-cloud-config-client-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-spring-cloud-config-client-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-spring-cloud-config-client-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-vertx-http-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-spring-cloud-config-client-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-spring-cloud-config-client-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.openfga:quarkus-openfga-client-deployment:1.4.1,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.openfga:quarkus-openfga-client-deployment:1.4.0,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.openfga:quarkus-openfga-client-deployment:1.5.0,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.openfga:quarkus-openfga-client-deployment:1.6.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-documentation:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-kubernetes-client-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-stork-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-pg-client-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
